gene_id,log2FC_PD_vs_old,p_value,FDR,significant
ENSG00000170791,0.12646380532429013,0.10388040708667322,0.643089716577926,False
ENSG00000204344,-0.1716755683648017,0.10391509618962744,0.643089716577926,False
ENSG00000103496,-0.12833481440608896,0.10391640513795672,0.643089716577926,False
ENSG00000162599,-0.09019168442485448,0.10393053623442855,0.643089716577926,False
ENSG00000214530,-0.19363106322723578,0.10393785525768395,0.643089716577926,False
ENSG00000169062,-0.15115949521574645,0.10400906131897333,0.643089716577926,False
ENSG00000178096,-0.09533556904433471,0.10402677617230835,0.643089716577926,False
ENSG00000176125,0.16271765044510633,0.10405048875115366,0.643089716577926,False
ENSG00000111224,-0.17564387732688136,0.10410789445512268,0.643089716577926,False
ENSG00000031003,-0.17290290001767827,0.104173380265548,0.643089716577926,False
ENSG00000163064,-0.2620116835790611,0.1042208353807092,0.643089716577926,False
ENSG00000177410,-0.22237161352831158,0.10426552833418656,0.643089716577926,False
ENSG00000168003,-0.14939913086823609,0.10430367210689201,0.643089716577926,False
ENSG00000175826,-0.08730343554097697,0.10432739319774928,0.643089716577926,False
ENSG00000111424,-0.2596770912506806,0.1043453706559455,0.643089716577926,False
ENSG00000116489,-0.1507682337945817,0.10445592959630454,0.643089716577926,False
ENSG00000139644,-0.15920293782769335,0.10448797297877366,0.643089716577926,False
ENSG00000130052,-0.14444191916130356,0.1045030773613657,0.643089716577926,False
ENSG00000211448,0.3431274559550015,0.1045482783883265,0.643089716577926,False
ENSG00000168491,-0.14723699487697706,0.10457627425790987,0.643089716577926,False
ENSG00000147419,-0.17148670312704883,0.1045828239651826,0.643089716577926,False
ENSG00000171680,-0.20150367776919342,0.1046286418557007,0.643089716577926,False
ENSG00000147684,0.12417841262531226,0.10471486725613999,0.643089716577926,False
ENSG00000092931,-0.13645224565152825,0.10472235975584501,0.643089716577926,False
ENSG00000105486,-0.20605196055288344,0.10475310343386261,0.643089716577926,False
ENSG00000279423,-0.10819511385875669,0.10480238978649291,0.6431055736898428,False
ENSG00000167397,-0.1544518445323877,0.10494971328407769,0.6436244150738628,False
ENSG00000157916,-0.09598523168952955,0.10501361621749249,0.6436244150738628,False
ENSG00000083444,-0.13377166416605224,0.10509441235902263,0.6436244150738628,False
ENSG00000071994,-0.14906049359260054,0.10526818579735545,0.6436244150738628,False
ENSG00000204525,-0.32956140480267226,0.10527144610679984,0.6436244150738628,False
ENSG00000125458,-0.13855524499706018,0.10534892570098317,0.6436244150738628,False
ENSG00000198840,0.2479533331561754,0.10540592949601482,0.6436244150738628,False
ENSG00000122218,-0.1299592817803621,0.10543656937630262,0.6436244150738628,False
ENSG00000279274,-0.10314298241586806,0.10545771330989967,0.6436244150738628,False
ENSG00000162772,0.7878589929003934,0.10561300181163527,0.6436244150738628,False
ENSG00000099994,-0.3732201304348539,0.10567764718650942,0.6436244150738628,False
ENSG00000006118,-0.15418670125418998,0.10571666221489834,0.6436244150738628,False
ENSG00000085719,-0.11867622024475155,0.10579021145642344,0.6436244150738628,False
ENSG00000205220,-0.16200845717840107,0.10582816247157487,0.6436244150738628,False
ENSG00000130032,-0.21749040774661232,0.10587572196024696,0.6436244150738628,False
ENSG00000198589,-0.17693371164981375,0.10587575255805318,0.6436244150738628,False
ENSG00000134815,-0.16937148240352462,0.10591421251976221,0.6436244150738628,False
ENSG00000164236,0.7757252650285453,0.10591778691296226,0.6436244150738628,False
ENSG00000103091,-0.12371889222343935,0.10593153360006664,0.6436244150738628,False
ENSG00000197894,-0.16610605539762258,0.10593267328348663,0.6436244150738628,False
ENSG00000024048,-0.10508379987074346,0.10593985830320814,0.6436244150738628,False
ENSG00000188171,-0.18036069259043652,0.1060247378085685,0.6436244150738628,False
ENSG00000234322,-0.14290023567121435,0.10607077696785665,0.6436244150738628,False
ENSG00000130433,-0.2039138370703535,0.10609920529003801,0.6436244150738628,False
ENSG00000105202,-0.11723885975196513,0.10610275457030731,0.6436244150738628,False
ENSG00000188185,-0.15851537731841914,0.10611894572153602,0.6436244150738628,False
ENSG00000228649,-0.18915686946120314,0.10628695721939262,0.6436244150738628,False
ENSG00000136830,-0.20594015844566416,0.10631085139075162,0.6436244150738628,False
ENSG00000185896,-0.16144682156685253,0.10634597956896272,0.6436244150738628,False
ENSG00000196793,-0.12017612018250667,0.10637146258420564,0.6436244150738628,False
ENSG00000163875,-0.12845480751755156,0.10638240730709611,0.6436244150738628,False
ENSG00000120539,-0.17574333648247964,0.10638265567960144,0.6436244150738628,False
ENSG00000074695,-0.11386202531597078,0.10672031006396138,0.6446150084161766,False
ENSG00000065357,-0.1800417323596346,0.10673377702125941,0.6446150084161766,False
ENSG00000100949,-0.11119671807292031,0.10680915656704577,0.6446150084161766,False
ENSG00000174652,-0.1733977011740011,0.10682519349352886,0.6446150084161766,False
ENSG00000136813,-0.11598144633814034,0.10685862734097903,0.6446150084161766,False
ENSG00000165802,-0.23211546504186797,0.10689017029373996,0.6446150084161766,False
ENSG00000274349,-0.1205488401668795,0.10690647269968348,0.6446150084161766,False
ENSG00000173542,-0.16642361823535357,0.10702288883955914,0.6446150084161766,False
ENSG00000135424,-0.23418654248704307,0.10702335316079177,0.6446150084161766,False
ENSG00000078295,-0.17243633747894727,0.10702632112372468,0.6446150084161766,False
ENSG00000182154,0.16864362897217688,0.10707866270470515,0.6446150084161766,False
ENSG00000107872,-0.1354928592698461,0.10712298162079358,0.6446150084161766,False
ENSG00000137075,-0.18497074696653293,0.10715495673671956,0.6446150084161766,False
ENSG00000204947,-0.16363255967989532,0.10725598875791183,0.6447539756228393,False
ENSG00000213064,-0.17062947835605913,0.10727322819897879,0.6447539756228393,False
ENSG00000181754,-0.19755547205660662,0.10731852666140507,0.6447539756228393,False
ENSG00000178950,-0.1645780185028105,0.10747622205236042,0.6452673196467443,False
ENSG00000149196,-0.11332161482552028,0.10749769290266024,0.6452673196467443,False
ENSG00000188976,-0.09496152790901924,0.1076599827492078,0.6459598964952468,False
ENSG00000110497,-0.09244107397927115,0.10773139815066313,0.6459880844714772,False
ENSG00000132846,0.12322667004109578,0.1078181259008157,0.6459880844714772,False
ENSG00000119509,-0.13687289883727338,0.10788166888247276,0.6459880844714772,False
ENSG00000113391,-0.16970974918710668,0.10793588774091778,0.6459880844714772,False
ENSG00000258311,-0.2870988868578257,0.10798118849629261,0.6459880844714772,False
ENSG00000135835,-0.15917829477158096,0.10799664155337634,0.6459880844714772,False
ENSG00000142583,0.24302788452811974,0.10800859797451354,0.6459880844714772,False
ENSG00000178338,-0.17721399422763895,0.10805889844191227,0.6459880844714772,False
ENSG00000197694,-0.20706980632757865,0.10808689517954126,0.6459880844714772,False
ENSG00000115267,-0.12757957967442568,0.10819803370906113,0.6460115692840204,False
ENSG00000161048,-0.16685366043461292,0.10822968489800654,0.6460115692840204,False
ENSG00000164258,0.13233365699283706,0.10831527873680594,0.6460115692840204,False
ENSG00000168286,-0.14234514352373484,0.10832047884495444,0.6460115692840204,False
ENSG00000153786,-0.1471883131692877,0.10832539676665236,0.6460115692840204,False
ENSG00000101846,-0.30478194196664044,0.10858192434332843,0.6472610814751656,False
ENSG00000180448,-0.17336857980323606,0.10864944030069158,0.6473832942191792,False
ENSG00000272886,-0.13802857275091407,0.10880259393949478,0.647520416435896,False
ENSG00000149480,-0.12978194861524717,0.10881143962621243,0.647520416435896,False
ENSG00000150938,0.42256191098598705,0.10881352531827619,0.647520416435896,False
ENSG00000154781,-0.07673371174608068,0.10893770649236165,0.6476218042468616,False
ENSG00000145358,-0.46342709456244613,0.1090168067309141,0.6476218042468616,False
ENSG00000213853,-0.19335757788283292,0.10901788376775418,0.6476218042468616,False
ENSG00000177732,-0.3272963019080217,0.10901868861613835,0.6476218042468616,False
ENSG00000000003,0.17820905150508803,0.10910240201474326,0.6477956747898135,False
ENSG00000166199,-0.13914069344272662,0.10914204542573472,0.6477956747898135,False
ENSG00000154721,-0.21290646259498036,0.10921770452620248,0.6479654421912142,False
ENSG00000265158,-0.47841201851971027,0.10935273791848725,0.6484871667259127,False
ENSG00000138756,-0.1497339258026238,0.10956149053597626,0.6488083036103665,False
ENSG00000062716,-0.1206949909386803,0.10962340798353946,0.6488083036103665,False
ENSG00000173933,-0.13876818690979964,0.10978617248503286,0.6488083036103665,False
ENSG00000261221,-0.12887025908110328,0.10979656682563284,0.6488083036103665,False
ENSG00000107338,-0.35211661995401977,0.1098662612390588,0.6488083036103665,False
ENSG00000148950,0.14186213790545743,0.10987288045443294,0.6488083036103665,False
ENSG00000197798,-0.18785770583636152,0.10994107645138018,0.6488083036103665,False
ENSG00000139436,-0.1197772201420606,0.1101208241281492,0.6488083036103665,False
ENSG00000233837,0.10701578995577687,0.11026688563560118,0.6488083036103665,False
ENSG00000105373,-0.14861525217688598,0.11034284399862221,0.6488083036103665,False
ENSG00000117697,-0.1301857565504041,0.11034933269515203,0.6488083036103665,False
ENSG00000164056,-0.19375123152392248,0.11051595884846815,0.6488083036103665,False
ENSG00000153815,-0.24407729106083842,0.1106142349930907,0.6488083036103665,False
ENSG00000112078,-0.11833617643420791,0.11067300864679187,0.6488083036103665,False
ENSG00000068354,-0.09964686048343818,0.11069467481504582,0.6488083036103665,False
ENSG00000070778,-0.201833673549622,0.11070421440987217,0.6488083036103665,False
ENSG00000175040,-0.14936001007481114,0.1107107072633135,0.6488083036103665,False
ENSG00000135776,-0.10504315423036648,0.11072148497122357,0.6488083036103665,False
ENSG00000127616,-0.18234096962855517,0.1107863774916623,0.6488083036103665,False
ENSG00000204560,-0.10925630563069078,0.1107971035243419,0.6488083036103665,False
ENSG00000258289,-0.28316670562481594,0.1108142003644481,0.6488083036103665,False
ENSG00000142192,-0.14208181033511558,0.11085963616150274,0.6488083036103665,False
ENSG00000144028,-0.13149062691031688,0.11087102438321672,0.6488083036103665,False
ENSG00000277283,-0.15679059393749584,0.1108833215986744,0.6488083036103665,False
ENSG00000078246,-0.15954041519290385,0.11093001058076633,0.6488083036103665,False
ENSG00000131013,0.13621844856626186,0.11094152915535584,0.6488083036103665,False
ENSG00000023445,-0.3915784810009777,0.11098366894930506,0.6488083036103665,False
ENSG00000103932,-0.11013887470091,0.11098543330859403,0.6488083036103665,False
ENSG00000255857,-0.10558595724328723,0.11103819303384617,0.6488083036103665,False
ENSG00000135801,-0.14269883381449322,0.11111439962148294,0.6488083036103665,False
ENSG00000140992,-0.14138074589705152,0.11111835172114543,0.6488083036103665,False
ENSG00000173926,-0.3695210555792574,0.11114034154110441,0.6488083036103665,False
ENSG00000198648,-0.2110718959131539,0.11115854851468933,0.6488083036103665,False
ENSG00000041880,-0.1905570517839985,0.11123665060161672,0.6488083036103665,False
ENSG00000117118,0.12801182287656854,0.11125239464308895,0.6488083036103665,False
ENSG00000089486,-0.11629495912448995,0.11127097501896872,0.6488083036103665,False
ENSG00000131873,-0.1608371010836156,0.11128118564734876,0.6488083036103665,False
ENSG00000198856,-0.1489985617110039,0.11128928035721722,0.6488083036103665,False
ENSG00000166224,-0.23796863040386862,0.11134299359418447,0.6488083036103665,False
ENSG00000116830,-0.2237218282335367,0.1113690490705712,0.6488083036103665,False
ENSG00000189266,0.1878934090396891,0.11138129975375356,0.6488083036103665,False
ENSG00000132205,-0.3107586764053857,0.11138582641502587,0.6488083036103665,False
ENSG00000065457,-0.22304833844197747,0.11145400671582804,0.6489309397365548,False
ENSG00000169230,-0.19320263483031863,0.1115744519109759,0.6491133558392559,False
ENSG00000230943,-0.21684019579993263,0.11157961606910086,0.6491133558392559,False
ENSG00000137831,-0.18932938138439148,0.11174288756283499,0.6494226194351044,False
ENSG00000129946,-0.264198506288305,0.11182299906693617,0.6494226194351044,False
ENSG00000264522,-0.14966713671504994,0.11185203332004497,0.6494226194351044,False
ENSG00000119669,-0.3068922251775277,0.11185526235954496,0.6494226194351044,False
ENSG00000232573,-0.30169576307120805,0.11186858774873404,0.6494226194351044,False
ENSG00000175806,-0.24616680925202195,0.11193893779155102,0.6494400788236165,False
ENSG00000102796,-0.15612828466077744,0.11197942685594611,0.6494400788236165,False
ENSG00000113739,-0.1986639224251464,0.1120532920436157,0.6494400788236165,False
ENSG00000137872,-0.33342690424606136,0.11216101127384938,0.6494400788236165,False
ENSG00000160752,-0.10671906964303757,0.11217892780170627,0.6494400788236165,False
ENSG00000197629,-0.25817957892270527,0.11224415814667658,0.6494400788236165,False
ENSG00000067191,-0.18351777745108233,0.11230954908893019,0.6494400788236165,False
ENSG00000163565,-0.18538683306577886,0.11232121567347275,0.6494400788236165,False
ENSG00000117643,-0.15395381817822162,0.11238585065467774,0.6494400788236165,False
ENSG00000171135,-0.13488568476445373,0.11242205471575041,0.6494400788236165,False
ENSG00000182871,-0.2701929747478502,0.11243224534866089,0.6494400788236165,False
ENSG00000183741,-0.16590073857084997,0.11247869185554171,0.6494400788236165,False
ENSG00000071575,0.16495881492445452,0.11248471953480939,0.6494400788236165,False
ENSG00000089847,-0.31037061695603074,0.11262940696511389,0.6496252297860008,False
ENSG00000114353,-0.16825980775007743,0.11265961298816596,0.6496252297860008,False
ENSG00000234176,0.14941060294753394,0.1127117536759705,0.6496252297860008,False
ENSG00000213246,-0.09265006136211618,0.11285476626514673,0.6496252297860008,False
ENSG00000132024,-0.08216206594570252,0.11289005818204266,0.6496252297860008,False
ENSG00000166311,-0.13761584576462393,0.1129135727178496,0.6496252297860008,False
ENSG00000077522,0.2300390636095475,0.11303020164014622,0.6496252297860008,False
ENSG00000159433,-0.17715199281704397,0.11317415697888271,0.6496252297860008,False
ENSG00000154518,0.18195948413406526,0.11319607124553357,0.6496252297860008,False
ENSG00000071655,-0.1686746123802232,0.11327574053947953,0.6496252297860008,False
ENSG00000123066,-0.13070573313885347,0.11330446811160234,0.6496252297860008,False
ENSG00000102882,-0.1401594878319843,0.11331669554487431,0.6496252297860008,False
ENSG00000181191,-0.18834888616754775,0.11333396091318507,0.6496252297860008,False
ENSG00000156642,-0.1124205738812094,0.11338071749053011,0.6496252297860008,False
ENSG00000143761,-0.07574674525841285,0.1134032140246647,0.6496252297860008,False
ENSG00000070413,-0.11897960721223289,0.11348603736999917,0.6496252297860008,False
ENSG00000132702,0.14801379936566728,0.11354474361583786,0.6496252297860008,False
ENSG00000158526,-0.08793806520923741,0.11355704921624353,0.6496252297860008,False
ENSG00000198707,-0.13874022406246356,0.11358343524489914,0.6496252297860008,False
ENSG00000138379,-0.45555420804612967,0.11360374015160513,0.6496252297860008,False
ENSG00000105854,-0.14054370716453457,0.11360649003963368,0.6496252297860008,False
ENSG00000108691,-0.2505632434717433,0.11371528498189562,0.6496252297860008,False
ENSG00000172493,-0.17399174253272598,0.11372479417126279,0.6496252297860008,False
ENSG00000242262,-0.1023205554424842,0.1137258140285002,0.6496252297860008,False
ENSG00000109079,-0.0907977570735854,0.11374402813481778,0.6496252297860008,False
ENSG00000185219,-0.10592903549483523,0.11382553852118409,0.6496252297860008,False
ENSG00000075239,0.1938424234427032,0.11384313044351768,0.6496252297860008,False
ENSG00000272150,-0.11866780281326994,0.11387191435242432,0.6496252297860008,False
ENSG00000168710,-0.21891738212115452,0.11390615971791682,0.6496252297860008,False
ENSG00000133641,-0.14658372455897362,0.1139320936770655,0.6496252297860008,False
ENSG00000165458,-0.06174270791972347,0.11399627597337747,0.649641449795996,False
ENSG00000132405,-0.13894259397212494,0.11409207095938025,0.649641449795996,False
ENSG00000105928,0.34537075278068197,0.11411955897023465,0.649641449795996,False
ENSG00000204628,-0.10347751074811384,0.11412365047614483,0.649641449795996,False
ENSG00000077454,-0.1306872896354534,0.1142931385189174,0.6501730921707584,False
ENSG00000126005,-0.15730636289851674,0.1143114782966889,0.6501730921707584,False
ENSG00000110446,-0.19904000978293102,0.11445058134290167,0.650695501689412,False
ENSG00000177192,-0.1262601832208463,0.11458388531872174,0.6508477814848227,False
ENSG00000221838,-0.11824283384340761,0.11464016300906668,0.6508477814848227,False
ENSG00000158636,-0.12439598075070357,0.11474979151950188,0.6508477814848227,False
ENSG00000138031,-0.22301715827964586,0.1148087004212791,0.6508477814848227,False
ENSG00000198105,-0.10603666092294706,0.11481511446046874,0.6508477814848227,False
ENSG00000103249,-0.11364790322441021,0.1148215598586609,0.6508477814848227,False
ENSG00000105726,-0.14291705665236254,0.11483845902912522,0.6508477814848227,False
ENSG00000157778,-0.14299270390095575,0.11485549085026284,0.6508477814848227,False
ENSG00000134030,-0.12750038135529618,0.11520190141943466,0.6509562091065877,False
ENSG00000127419,-0.16645224375872347,0.1152321370749456,0.6509562091065877,False
ENSG00000167613,-0.2645867404493206,0.11531558461246806,0.6509562091065877,False
ENSG00000184634,-0.09354925271917569,0.11537099114612782,0.6509562091065877,False
ENSG00000227496,0.7445149401219386,0.11539983026849081,0.6509562091065877,False
ENSG00000112715,0.19338256777030605,0.11540043825941722,0.6509562091065877,False
ENSG00000168496,-0.16390429891946479,0.11543082071147764,0.6509562091065877,False
ENSG00000055813,-0.191899808283442,0.11570218392467639,0.6509562091065877,False
ENSG00000087116,-0.33506367147637217,0.11573844505327005,0.6509562091065877,False
ENSG00000214460,0.12188310942200964,0.11579584576396143,0.6509562091065877,False
ENSG00000111850,0.15034993434861676,0.11584664714611974,0.6509562091065877,False
ENSG00000071051,-0.1595184139187662,0.11589935138480721,0.6509562091065877,False
ENSG00000177469,-0.17531064663627127,0.11590357001475081,0.6509562091065877,False
ENSG00000236829,-0.1568489834496195,0.11593905137368941,0.6509562091065877,False
ENSG00000107719,0.20891751936514869,0.11594859806434137,0.6509562091065877,False
ENSG00000135929,-0.242151773738847,0.1159803076589781,0.6509562091065877,False
ENSG00000142197,-0.22688217599883753,0.11599907041726686,0.6509562091065877,False
ENSG00000152454,0.1766556369342589,0.11600357353026965,0.6509562091065877,False
ENSG00000167447,-0.13884379326605512,0.1162713834322701,0.6509562091065877,False
ENSG00000126561,-0.18764146697740003,0.11632619596893629,0.6509562091065877,False
ENSG00000130702,-0.22728944972444953,0.11632770162176821,0.6509562091065877,False
ENSG00000138347,-0.12500918811135264,0.11637809228006726,0.6509562091065877,False
ENSG00000127184,0.10255198946425281,0.11639523916881574,0.6509562091065877,False
ENSG00000068400,-0.11072978891521945,0.11647902066432902,0.6509562091065877,False
ENSG00000173575,-0.17812714397446605,0.1164999595197098,0.6509562091065877,False
ENSG00000188559,0.15098878164686713,0.11651089446082646,0.6509562091065877,False
ENSG00000088888,0.11821415413668834,0.11652191436051454,0.6509562091065877,False
ENSG00000132128,-0.10874594898595902,0.11654831290732748,0.6509562091065877,False
ENSG00000103043,-0.11825396706613311,0.11661111300235083,0.6509562091065877,False
ENSG00000171365,-0.2603804407212551,0.11671870417714085,0.6509562091065877,False
ENSG00000064115,-0.12021343544741292,0.11678311651770067,0.6509562091065877,False
ENSG00000134748,-0.10193055933058259,0.11712200466495296,0.6509562091065877,False
ENSG00000116157,-0.17079401699057795,0.1171460529730667,0.6509562091065877,False
ENSG00000078124,-0.15945653431247786,0.11715312860029492,0.6509562091065877,False
ENSG00000163281,-0.17693188068340815,0.11715490086712975,0.6509562091065877,False
ENSG00000064703,-0.15883385580918796,0.117155548390005,0.6509562091065877,False
ENSG00000092847,-0.10024689880358828,0.11715667341817602,0.6509562091065877,False
ENSG00000198113,-0.14954993333469613,0.1171970034970006,0.6509562091065877,False
ENSG00000260747,0.1606349526905848,0.11721196773359119,0.6509562091065877,False
ENSG00000142303,-0.19005781395350985,0.11728041956136792,0.6509562091065877,False
ENSG00000214223,-0.11785283827649717,0.11728530956119972,0.6509562091065877,False
ENSG00000122694,-0.2233672318191111,0.11735784869753552,0.6509562091065877,False
ENSG00000112936,-0.40999455566823195,0.11738781364037963,0.6509562091065877,False
ENSG00000100410,-0.15149845028878994,0.11749892971752052,0.6509562091065877,False
ENSG00000025796,-0.10460439113291153,0.11753913634789358,0.6509562091065877,False
ENSG00000163637,-0.16795957357875335,0.11755114847836574,0.6509562091065877,False
ENSG00000173039,-0.11866772056220132,0.11764401494684863,0.6509562091065877,False
ENSG00000242125,-0.14703729077185157,0.11770546493744798,0.6509562091065877,False
ENSG00000176124,-0.14211215571440616,0.11770811178710068,0.6509562091065877,False
ENSG00000168813,0.13366622342453205,0.11773444726279071,0.6509562091065877,False
ENSG00000174502,0.5131099903835454,0.11774428389882716,0.6509562091065877,False
ENSG00000258824,-0.1159018146335753,0.11777371884744002,0.6509562091065877,False
ENSG00000171169,-0.12457774082368944,0.11778108211141058,0.6509562091065877,False
ENSG00000162909,-0.14642127570368313,0.11778841688353824,0.6509562091065877,False
ENSG00000166801,-0.17670563516278115,0.1178098659162501,0.6509562091065877,False
ENSG00000183826,-0.15695605931689505,0.11783514445747122,0.6509562091065877,False
ENSG00000114982,-0.09773908879962168,0.11784139006898803,0.6509562091065877,False
ENSG00000089597,-0.12519610094102074,0.11786794846745206,0.6509562091065877,False
ENSG00000168438,-0.1095310178238349,0.11791033744145711,0.6509562091065877,False
ENSG00000152137,-0.26741858145348196,0.11794778118492878,0.6509562091065877,False
ENSG00000164344,-0.35832849291375335,0.11798640340601249,0.6509562091065877,False
ENSG00000169660,-0.144709719460983,0.11801278858319761,0.6509562091065877,False
ENSG00000169180,-0.1385004446161866,0.11802510024705132,0.6509562091065877,False
ENSG00000145901,-0.10693503906197321,0.11824319897533611,0.6509562091065877,False
ENSG00000145439,-0.12663368552515442,0.11824670009687861,0.6509562091065877,False
ENSG00000130706,-0.10761504260872634,0.1182824406428004,0.6509562091065877,False
ENSG00000104231,-0.1474405874453013,0.11829050457706458,0.6509562091065877,False
ENSG00000110713,-0.09169885961881885,0.11829702348934085,0.6509562091065877,False
ENSG00000214655,-0.13450620156785753,0.11832913031984779,0.6509562091065877,False
ENSG00000261553,-0.19029738496061066,0.1183497844129642,0.6509562091065877,False
ENSG00000120925,-0.12591613990075867,0.11835525815579023,0.6509562091065877,False
ENSG00000167476,-0.18913954103660124,0.11836177426158795,0.6509562091065877,False
ENSG00000162300,-0.11064257999065852,0.11836230211444349,0.6509562091065877,False
ENSG00000174684,-0.14443089100772744,0.11837580175281101,0.6509562091065877,False
ENSG00000100934,-0.11458843519474282,0.11862307802120044,0.6509562091065877,False
ENSG00000188917,-0.15472721794844668,0.11863045489242831,0.6509562091065877,False
ENSG00000135452,-0.13258494167779178,0.11865676109618727,0.6509562091065877,False
ENSG00000248592,-0.26361908922682864,0.1186900868377103,0.6509562091065877,False
ENSG00000165804,-0.21603602665165056,0.11873922737413331,0.6509562091065877,False
ENSG00000109771,-0.2580917083329284,0.11877102910949146,0.6509562091065877,False
ENSG00000008710,-0.14323098914658683,0.1188015752182905,0.6509562091065877,False
ENSG00000137509,-0.1879861718100102,0.11883016408155897,0.6509562091065877,False
ENSG00000188176,-0.28981256654632404,0.11885982231485881,0.6509562091065877,False
ENSG00000125814,-0.14518406101797865,0.11887115286915043,0.6509562091065877,False
ENSG00000187742,-0.13124631506335582,0.11889287334081831,0.6509562091065877,False
ENSG00000112186,-0.12841488732280482,0.11901428360721826,0.6511673501206815,False
ENSG00000165410,0.23978967271200968,0.11906398616095513,0.6511673501206815,False
ENSG00000105443,-0.1405033262153208,0.11907330338444995,0.6511673501206815,False
ENSG00000054611,-0.13391807325376215,0.11912667842913224,0.6512006200750897,False
ENSG00000135506,-0.1325503544735982,0.1192435344938456,0.651285610664773,False
ENSG00000104517,-0.10491677369396601,0.11929779672754556,0.651285610664773,False
ENSG00000168517,-0.2621272073077865,0.11932014918342629,0.651285610664773,False
ENSG00000198729,-0.36265057275422485,0.1193560539266055,0.651285610664773,False
ENSG00000106268,-0.13520857048205026,0.11937871324022419,0.651285610664773,False
ENSG00000169564,-0.10546444192932203,0.1194438930468728,0.6513707134705644,False
ENSG00000133816,-0.30015446275200386,0.11950886020693959,0.6513707134705644,False
ENSG00000162813,-0.1498668981454494,0.1195362231619547,0.6513707134705644,False
ENSG00000114686,-0.09181496914098464,0.11964198913657437,0.6514018775008007,False
ENSG00000108239,-0.14349932279056565,0.11967843291337309,0.6514018775008007,False
ENSG00000072786,-0.1581825360274549,0.11968385984582613,0.6514018775008007,False
ENSG00000116852,-0.22003953164801793,0.11974013342375651,0.6514506666318163,False
ENSG00000125971,-0.10442727836668109,0.11990852237545443,0.6521091441982653,False
ENSG00000113119,-0.1736503313454112,0.12001129738934375,0.6524104086266338,False
ENSG00000260458,-0.25495382532816935,0.12012947992122204,0.6527951612135863,False
ENSG00000115738,-0.2301172475227884,0.12026303610894375,0.6529275807374377,False
ENSG00000230082,-0.2398898011720998,0.12027180047368177,0.6529275807374377,False
ENSG00000178695,-0.20999604140822514,0.12030124141974337,0.6529275807374377,False
ENSG00000198561,-0.10682225976334347,0.12034351488101794,0.6529275807374377,False
ENSG00000138375,-0.12694183672693882,0.12046529243097406,0.6532025973652972,False
ENSG00000153113,-0.17673267189933384,0.12055959431527895,0.6532025973652972,False
ENSG00000242372,-0.14812349530462798,0.12067743980297753,0.6532025973652972,False
ENSG00000129646,-0.1548593714386779,0.12067804427695514,0.6532025973652972,False
ENSG00000074842,-0.16216887975596928,0.1207077003704557,0.6532025973652972,False
ENSG00000133961,-0.12160067494257998,0.12077843810487875,0.6532025973652972,False
ENSG00000205918,-0.16925412091892778,0.12081600881479168,0.6532025973652972,False
ENSG00000231341,0.12384689846173713,0.12085546551668316,0.6532025973652972,False
ENSG00000131143,0.12374548972935706,0.12089339314401334,0.6532025973652972,False
ENSG00000100219,-0.19544240694393977,0.12090967013025361,0.6532025973652972,False
ENSG00000090263,0.1029514180321387,0.12098811844093442,0.6532025973652972,False
ENSG00000052802,-0.14403768363276193,0.12098828986591242,0.6532025973652972,False
ENSG00000178980,-0.17935839758297334,0.12108292995901569,0.6532025973652972,False
ENSG00000103876,-0.1829093480981716,0.12110462776336105,0.6532025973652972,False
ENSG00000114383,-0.09004458828721251,0.12110575389060303,0.6532025973652972,False
ENSG00000204371,-0.15949058030771557,0.12126599136946205,0.6536753379376805,False
ENSG00000114670,-0.17357291245583384,0.12131507958546703,0.6536753379376805,False
ENSG00000134490,-0.14806407305323277,0.12133982717549692,0.6536753379376805,False
ENSG00000164414,-0.13264554415937524,0.12143144247684512,0.6536753379376805,False
ENSG00000067596,-0.10853676560456593,0.1214541057197452,0.6536753379376805,False
ENSG00000111450,-0.23621365909590675,0.12147822728994367,0.6536753379376805,False
ENSG00000157514,-0.21995491522039412,0.12156457032423658,0.6537761656093168,False
ENSG00000078549,-0.2359215628834267,0.1215919215777386,0.6537761656093168,False
ENSG00000104969,-0.10619261711749495,0.12171703510604341,0.6541934322444254,False
ENSG00000115661,-0.14076925722119205,0.12184943227303954,0.6546495054232362,False
ENSG00000139182,-0.250182391190676,0.12196775096911511,0.6546775284810573,False
ENSG00000163374,-0.0882419322810355,0.1220453577110276,0.6546775284810573,False
ENSG00000279133,0.17982198217685308,0.12206657417524407,0.6546775284810573,False
ENSG00000063322,-0.13942737508084857,0.12208482197364354,0.6546775284810573,False
ENSG00000116260,-0.20563661464827376,0.12215428957150642,0.6546775284810573,False
ENSG00000085832,-0.15482477145841766,0.12215792600351241,0.6546775284810573,False
ENSG00000108561,-0.08845956156235424,0.12220633008333216,0.6546775284810573,False
ENSG00000250159,0.17895733837750571,0.12223499823709501,0.6546775284810573,False
ENSG00000150455,-0.11356053369009533,0.12242918700784074,0.6552811490872856,False
ENSG00000124145,0.30083006650679245,0.12252495793061738,0.6552811490872856,False
ENSG00000013561,-0.09807331418497878,0.12259678668895103,0.6552811490872856,False
ENSG00000272031,-0.18962476289449692,0.1226634187136223,0.6552811490872856,False
ENSG00000198792,-0.1355156506438302,0.12269222426464367,0.6552811490872856,False
ENSGR0000197976,-0.10274227413234183,0.1227162239992479,0.6552811490872856,False
ENSG00000197976,-0.10274227413234183,0.1227162239992479,0.6552811490872856,False
